gen 	nevals	avg     	std     	min   	max   
411 	200   	-103.883	1.17086 	-120.4	-103.8
412 	200   	-103.883	1.17086 	-120.4	-103.8
413 	200   	-103.883	1.17086 	-120.4	-103.8
414 	200   	-103.883	1.17086 	-120.4	-103.8
415 	200   	-103.883	1.17086 	-120.4	-103.8
416 	200   	-103.883	1.17086 	-120.4	-103.8
417 	200   	-103.883	1.17086 	-120.4	-103.8
418 	200   	-103.883	1.17086 	-120.4	-103.8
419 	200   	-103.883	1.17086 	-120.4	-103.8
420 	200   	-103.883	1.17086 	-120.4	-103.8
421 	200   	-103.883	1.17086 	-120.4	-103.8
422 	200   	-103.883	1.17086 	-120.4	-103.8
423 	200   	-103.883	1.17086 	-120.4	-103.8
424 	200   	-103.883	1.17086 	-120.4	-103.8
425 	200   	-103.883	1.17086 	-120.4	-103.8
426 	200   	-103.883	1.17086 	-120.4	-103.8
427 	200   	-103.883	1.17086 	-120.4	-103.8
428 	200   	-103.883	1.17086 	-120.4	-103.8
429 	200   	-103.883	1.17086 	-120.4	-103.8
430 	200   	-103.883	1.17086 	-120.4	-103.8
431 	200   	-103.883	1.17086 	-120.4	-103.8
432 	200   	-103.883	1.17086 	-120.4	-103.8
433 	200   	-103.883	1.17086 	-120.4	-103.8
434 	200   	-103.883	1.17086 	-120.4	-103.8
435 	200   	-103.883	1.17086 	-120.4	-103.8
436 	200   	-103.883	1.17086 	-120.4	-103.8
437 	200   	-103.883	1.17086 	-120.4	-103.8
438 	200   	-103.883	1.17086 	-120.4	-103.8
439 	200   	-103.883	1.17086 	-120.4	-103.8
440 	200   	-103.883	1.17086 	-120.4	-103.8
441 	200   	-103.883	1.17086 	-120.4	-103.8
442 	200   	-103.883	1.17086 	-120.4	-103.8
443 	200   	-103.883	1.17086 	-120.4	-103.8
444 	200   	-103.883	1.17086 	-120.4	-103.8
445 	200   	-103.883	1.17086 	-120.4	-103.8
446 	200   	-103.883	1.17086 	-120.4	-103.8
447 	200   	-103.883	1.17086 	-120.4	-103.8
448 	200   	-103.883	1.17086 	-120.4	-103.8
449 	200   	-103.883	1.17086 	-120.4	-103.8
450 	200   	-103.883	1.17086 	-120.4	-103.8
451 	200   	-103.883	1.17086 	-120.4	-103.8
452 	200   	-103.883	1.17086 	-120.4	-103.8
453 	200   	-103.883	1.17086 	-120.4	-103.8
454 	200   	-103.883	1.17086 	-120.4	-103.8
455 	200   	-103.883	1.17086 	-120.4	-103.8
456 	200   	-103.883	1.17086 	-120.4	-103.8
457 	200   	-103.883	1.17086 	-120.4	-103.8
458 	200   	-103.883	1.17086 	-120.4	-103.8
459 	200   	-103.883	1.17086 	-120.4	-103.8
460 	200   	-103.883	1.17086 	-120.4	-103.8
461 	200   	-103.883	1.17086 	-120.4	-103.8
462 	200   	-103.883	1.17086 	-120.4	-103.8
463 	200   	-103.883	1.17086 	-120.4	-103.8
464 	200   	-103.883	1.17086 	-120.4	-103.8
